metric,Def_Pen_Touches,PrgC_Progression,PrgDist_Total,Att_Long,xG_Per,PrgR_Progression,Sh_per_90_Standard,xG_plus_xAG_Per,npxG_Per,npxG_plus_xAG_Per,Cmp_Long,TotDist_Total,Def_3rd_Touches,SoT_per_90_Standard,Att_Medium,Cmp_Medium,Att_Total,PrgR_Receiving,PrgC_Carries,KP,Cmp_Total,Att_Pen_Touches,Att_3rd_Touches,Clr,G_plus_A_Per,Gls_Per,Gls_Standard,G_plus_A_minus_PK_Per,CPA_Carries,Succ_Take,Tkld_Take,Won_Aerial,PPA,G_minus_PK_Per,Att_Take,Final_Third,Att_Short,Sh_Blocks,Cmp_percent_Medium,Cmp_Short,Mis_Carries,PrgP_Progression,Final_Third_Carries,CrsPA,Prog,Int,Lost_Aerial,xAG_Per,Cmp_percent_Total,Crs,xA,Cmp_percent_Short,Off,Dis_Carries,Fld,Tkl_plus_Int,Won_percent_Aerial,Def_3rd_Tackles,PrgP,Tkl_percent_Challenges,Recov,Mid_3rd_Touches,npxG_per_Sh_Expected,TklW_Tackles,TklW,PrgDist_Carries,Cmp_percent_Long,Tkl_Tackles,FK_Standard,Live_Touches,Touches_Touches
Succ_Take,-0.29000096375770346,0.6656457393209758,-0.295495792083937,-0.25434159576435916,0.19475458395617823,0.521593136211945,0.31799593775387525,0.2845110065143775,0.2225982247186787,0.3084859881082193,-0.23654943341732246,-0.22380965583152554,-0.27321887623976465,0.30287631626816663,-0.25773054568134374,-0.2668592169595498,-0.1339934091753641,0.654737863773365,0.7755756998431854,0.30968660848751167,-0.1433381051169338,0.47473079569663457,0.6788049954560482,-0.27846036365619953,0.2654052887190036,0.11192291363694341,0.11391657576233587,0.28405385047196147,0.7201442906708938,0.9999999999999999,0.7703869891420773,-0.1266041463974901,0.30414756385893144,0.12928439773333844,0.9339916438739642,-0.05877686269280759,0.09914763136973183,-0.35646836868795195,-0.19259484545194624,0.0599640060319493,0.6988272939578033,0.10950147606201849,0.7597877176636575,0.11946692439512456,0.3628737671961033,-0.003336579170959006,0.0584545257737807,0.37041678601658723,-0.11697858544104991,0.3491065193153168,0.5191928843661635,-0.14896483625281037,0.2970779727237303,0.6671600275198207,0.6012993117991652,0.10567963092788722,-0.31702658531233346,0.021651759113130567,-0.04013680406582266,-0.18366045846296344,0.3140976759368012,0.22455372494871773,0.15280568434977196,0.19840448661721632,0.19840448661721632,0.4926741731187981,-0.018643859709208226,0.18447500910715453,-0.03772705213625183,0.22955178574309598,0.2295511321798234
Tkld_Take,-0.305461260279484,0.6194868985571983,-0.3752743459039842,-0.36476629759646645,0.2759864383794388,0.6193170960844655,0.38897574320503914,0.38832015367098566,0.3064864188103698,0.41452556081365305,-0.39512105219086274,-0.34732016102046454,-0.3232600974888908,0.36319826266951133,-0.36183382062211794,-0.3720081965998588,-0.22736706157321274,0.7423525796950398,0.7208578240946221,0.40234507501483663,-0.24137067117516522,0.597039983076601,0.7246536067768552,-0.320986785995472,0.38001038673510107,0.22869174197449177,0.23058633067094944,0.4016189285493391,0.7280144762065848,0.7703869891420773,1,-0.11680127042450651,0.3859433060316528,0.25158169105884826,0.9423759753200611,-0.20536321429515525,0.05185745948845201,-0.3574407430518425,-0.30992089014054147,0.012512058931146755,0.6920018265183324,0.019704448775215596,0.6648812752157381,0.21709402639072042,0.23547215948272102,-0.13793263718672275,0.09692058241370688,0.48568432466548433,-0.22969187071621308,0.37646873010093057,0.5603745021034529,-0.20309516627020596,0.3894576690266404,0.6711891576437969,0.5908986628886622,0.0040384616384809896,-0.31473991763219383,0.0035882092114653563,-0.08079616525153441,-0.14237865589855347,0.21364066941771273,0.10301514652604081,0.2318515287002455,0.1202972028663149,0.1202972028663149,0.36200249044605626,-0.24278253332243946,0.12834652441841496,0.02209581417050181,0.15057346035124491,0.15061101274766675
Won_Aerial,0.12487707097888123,-0.3920058889671115,-0.031028013938983325,-0.05993684770028514,0.0262379722303469,-0.24178381302928964,-0.003566366882250102,-0.043118368911667836,0.011383629151505367,-0.05824052558082015,0.02512268794392713,-0.037780375317149825,0.3010135482612007,-0.05249767765705366,0.015651502517803305,0.018262798275679077,-0.10736706784842744,-0.08678832165133588,-0.2197121682588962,-0.2578208323889754,-0.09561437488958109,0.18642194453732702,-0.09300097394299058,0.45439249448850344,-0.03686654612150248,0.03093794028185012,0.029044881652226847,-0.035188796144961336,-0.15127568528607693,-0.1266041463974901,-0.11680127042450651,1,-0.3863081038201024,0.03870333183583648,-0.13404167596649103,-0.15894300799706984,-0.2010024148695087,0.4254773572483695,-0.28559589343605124,-0.21991964330019545,0.1783571561324503,-0.2681387893564533,-0.2185434908853118,-0.2863303574374405,-0.26754723698856864,0.28587920157554997,0.7868049601604269,-0.17417291703995721,-0.19435811723149352,-0.251697500811141,-0.11242857484862775,-0.3697305664120781,0.17376333837728766,-0.015100426402437701,0.10596529168494352,0.2553800977152199,0.3000152526753734,0.16452614488301254,-0.26217051108092915,-0.06512891916864459,0.23055823463715494,0.20784646819858538,0.041716116651378234,0.14476049947008374,0.14476049947008374,0.007064047064247824,0.11040016818649409,0.18706323904316896,-0.1228502316098252,0.24533379827306254,0.24558055193269357
PPA,-0.37299033004488746,0.6612837759868541,-0.15334394637964263,-0.16394889879955885,0.18989418026019808,0.7064080409874498,0.3326079057995396,0.40574449555451053,0.21542314622625258,0.43524349607591317,-0.23733777398568914,-0.11122529326091556,-0.4292612984240828,0.3367259506812427,-0.12861170322593551,-0.17819018728829503,0.08888209253160217,0.4876723846173387,0.4436972685130693,0.7410027795481551,0.032041375925835856,0.26505701980750845,0.5464905749147274,-0.3878691691852174,0.39874825691827703,0.17387103223665973,0.17482876249471,0.4256666857024117,0.3679941779777925,0.30414756385893144,0.3859433060316528,-0.3863081038201024,1,0.19826517337450988,0.36499671772650416,0.14520571828667808,0.356850530607275,-0.4100895953586959,-0.20606807020137025,0.3212582751234223,0.2174637479840243,0.4712024183753091,0.43634696130815165,0.6214104947620419,0.5343717502256111,-0.2530609211205188,-0.24166763743753433,0.6917644623798821,-0.10187310933666358,0.45707826445398125,0.6021976105682797,0.04964412941297946,0.11802759297010253,0.24160707910222617,0.14595889398463305,-0.1557679414186688,-0.39571881016035193,-0.14820064717663914,0.44154312355158015,-0.0843222001590159,-0.08007174060909769,-0.04608654596949146,-0.06858931024509887,-0.05276977930780484,-0.05276977930780484,0.10094622580325882,-0.27464492161381104,-0.04483477244163878,0.22537167143575668,-0.05295717900615327,-0.05302126058519744
G_minus_PK_Per,-0.3072872034392278,0.1457745558064513,-0.5803200783634009,-0.5360572806204007,0.902639727793603,0.49690140372573166,0.8378944403398929,0.8562193729431218,0.9155054740978633,0.8532685810869591,-0.5125425168037635,-0.5500807365287669,-0.5092101888769648,0.8762406594333925,-0.5685781290115094,-0.5358931315929677,-0.5253589845589205,0.4569996229520017,0.13591559673081582,0.3441706607618354,-0.483638173979842,0.7057914937569912,0.3401101482646574,-0.4332861595968494,0.9172539013347153,0.9894525414396076,0.9895389133292357,0.9131035310940632,0.38851398142692745,0.12928439773333844,0.25158169105884826,0.03870333183583648,0.19826517337450988,1,0.20005331346124647,-0.33329515456247877,-0.23772309441398895,-0.38048429934343075,-0.37437703887837775,-0.26516480989538666,0.4048470871508795,-0.2406477657597026,0.06468872798453983,-0.09191206049904065,-0.26608768424160445,-0.42788295296816337,0.24767848953131968,0.4435387631099438,-0.3149129733986616,-0.09915734171965376,0.5074517587181221,-0.4524011895133553,0.617712855010756,0.38385006005070954,0.22755717510094997,-0.4207030119410397,-0.21025698915788743,-0.42464313357071837,-0.24665227565651449,-0.5185729793269634,-0.3854174995396853,-0.30910321202322466,0.42183447047928513,-0.3755918095810084,-0.3755918095810084,-0.24595176961213014,-0.02018632669702862,-0.34606492672022526,0.31284324280892384,-0.3214244240356736,-0.3208247496588474
Att_Take,-0.31480977567113855,0.6801798214281332,-0.3569764633598682,-0.33330758265958055,0.24952053842581917,0.6006042383009724,0.3723714335061183,0.357988476216714,0.2793009941525681,0.3837889008584077,-0.34112752951392195,-0.30296185566093553,-0.3141852984379905,0.35128694073864175,-0.3273208675344194,-0.3372162598234905,-0.1893229499946016,0.7360269037004197,0.792105256100838,0.3813873305717616,-0.20163828500110417,0.5677833103700337,0.7417909101316315,-0.31473511340574195,0.3418443883820381,0.17982228799932928,0.18189478717374238,0.36237771069835795,0.7657663513838243,0.9339916438739642,0.9423759753200611,-0.13404167596649103,0.36499671772650416,0.20005331346124647,1,-0.13748959392265392,0.0848421402428335,-0.37570625135877245,-0.2634729110852664,0.04322031479519976,0.729946692202251,0.06984892255160421,0.7558400526696276,0.17136985095287208,0.3257128143833198,-0.08094758621135116,0.07854443634213892,0.4571127183372444,-0.18235848884793784,0.38366783596108756,0.5660021415274851,-0.18653483935932344,0.36325173304621605,0.7046476155072507,0.6454108961589804,0.05356552833025871,-0.3371106246173377,0.013837855817629946,-0.06573977300053246,-0.15788993038427798,0.2826209065892534,0.17539363539278924,0.1971161828677314,0.1683393840954352,0.1683393840954352,0.45384990633872985,-0.1387462428142358,0.1632662906778508,-0.003468281353377799,0.20274539299171815,0.202777407658457
Final_Third,-0.04833172644091786,0.02828195497912465,0.5921793358995732,0.30468882147963616,-0.37496355773719875,-0.3063453856921395,-0.25402031181238455,-0.3241072916605944,-0.3803779339360121,-0.32071410777610365,0.43932854429315116,0.7514082695457727,0.20200939666649603,-0.28574495187509064,0.724303761492472,0.7111450130559569,0.8150993178725141,-0.3385074847193981,-0.036494068124457484,-0.0535724738433007,0.8270220355735047,-0.4004675089680197,-0.08668439679685319,0.10095372101115083,-0.28463194110318973,-0.3315906347493428,-0.3326384947921211,-0.2806639460038273,-0.27082302282690546,-0.05877686269280759,-0.20536321429515525,-0.15894300799706984,0.14520571828667808,-0.33329515456247877,-0.13748959392265392,0.9999999999999999,0.7815427882044671,0.14984213176993955,0.47784675763737944,0.7971495055933003,-0.34843495076167,0.877236624543598,0.03625940478590965,-0.010271193225126502,0.8415787044393389,0.20212314904833248,-0.3339448220080239,-0.10325379386556044,0.6380506503083755,-0.05338368862798222,-0.09695892258344928,0.5582574770459152,-0.44638260446696176,-0.29044974863908435,-0.11212896186307353,0.20381705847298415,-0.01762597043093856,0.15349281278640642,0.8834804093062968,0.20536014412953943,0.23623037620740014,0.5530307940367932,-0.4309003354879611,0.1817657250177364,0.1817657250177364,0.3651929627031851,0.3453226947783312,0.1722100543395936,-0.013609829518774775,0.3944209162921967,0.3942351339213292
Att_Short,-0.14045844717886272,0.30108156811382025,0.4696702654207355,0.07612156299768241,-0.28452488861605496,0.058472649199684645,-0.14139906123855364,-0.1630287622926508,-0.26866328501205156,-0.14034772765599066,0.1618359761974893,0.6383248368459218,0.10281645440421039,-0.16900699109964182,0.6253852918523588,0.6032513049170812,0.8281439618182415,-0.03214269409424444,0.19062567125851249,0.17311267698005534,0.8285201032430436,-0.21235760021501948,0.1806462484049108,-0.06953608103687361,-0.13700186507305762,-0.25460246982004114,-0.25524381701112475,-0.11674881386043881,-0.05166883681169383,0.09914763136973183,0.05185745948845201,-0.2010024148695087,0.356850530607275,-0.23772309441398895,0.0848421402428335,0.7815427882044671,0.9999999999999998,-0.035797909757249974,0.32928447448343134,0.9948949530956084,-0.15117120711873797,0.7915894399599234,0.27368474655332226,0.2287976677289761,0.7238963686828002,0.08179788688786664,-0.303695541532887,0.1460901518817359,0.5767551663248832,0.1363033148540826,0.18141599445641732,0.55287017183676,-0.2937320443845951,-0.10903331573773979,0.01283780308934318,0.12052920059901245,-0.09532880686905598,0.13718888022294654,0.8594074614549189,0.19191359130390634,0.23042354003046583,0.5573919796067908,-0.2882700668379825,0.15238938834078217,0.15238938834078217,0.4341080676091178,0.1722023570327865,0.13504793041330146,0.021573093922567222,0.44360090625237536,0.4433067361392508
Sh_Blocks,0.3487957847102077,-0.40665015257484516,0.46841451279581947,0.4250885697024098,-0.4051135006730773,-0.5747645142680629,-0.450579958533675,-0.47708075002130895,-0.4214967679801664,-0.48937092874446236,0.4688248760807945,0.4318533264568798,0.7146567541521331,-0.46273972128901264,0.4791786133215758,0.47369981959925445,0.3136515672580451,-0.4503820307010838,-0.2728469296402096,-0.4967626440120388,0.31055347991964555,-0.3598300998152983,-0.38339128004959677,0.795474219385204,-0.44357627159371155,-0.37288829592613804,-0.3738963229751708,-0.4485487719833213,-0.3954698439428804,-0.35646836868795195,-0.3574407430518425,0.4254773572483695,-0.4100895953586959,-0.38048429934343075,-0.37570625135877245,0.14984213176993955,-0.035797909757249974,0.9999999999999999,0.2798290516996379,-0.004631671884217579,-0.3509354908224924,-0.005062612842480795,-0.2521819388855345,-0.18616930503568474,-0.0181845817481695,0.5880776208672607,0.14700733686512032,-0.4597982033418718,0.2274038072686447,-0.1385565283533892,-0.44370168104118296,0.16871361651800582,-0.31720742256915546,-0.3494911732959393,-0.23876380774504083,0.5317466909899107,0.2788700868363677,0.5163882983869585,0.01534632200144472,0.3289328400128691,0.4182740206532523,0.41337756154276284,-0.3002251307456206,0.3717989674087035,0.3717989674087035,0.2624230146398747,0.08779545989447633,0.39581312989647854,-0.10741356492376239,0.4762457144778895,0.4761504089267136
Cmp_percent_Medium,0.4203958805956019,-0.17269467621651743,0.6528040812525445,0.5543127787929224,-0.39334187672031806,-0.49560050375213016,-0.4227308304752506,-0.4106789731892963,-0.3992348649382545,-0.4119816691115597,0.6543242381062525,0.7497774103418091,0.5452558778141501,-0.38480435435271976,0.6745488269537133,0.7332278282535079,0.6125301959965773,-0.5044055367247533,-0.19680515743881233,-0.33538639112026264,0.6694187228244852,-0.5298176594946902,-0.428791733954147,0.27760535766434474,-0.37308046589383126,-0.35946755580894124,-0.35861723823217856,-0.3816503532127418,-0.31184975910714097,-0.19259484545194624,-0.30992089014054147,-0.28559589343605124,-0.20606807020137025,-0.37437703887837775,-0.2634729110852664,0.47784675763737944,0.32928447448343134,0.2798290516996379,1,0.3962468593120546,-0.5185790509470719,0.345032863054904,-0.16519038079867648,-0.21724553124643642,0.21636935487822903,0.324457535109287,-0.5497598398547519,-0.2959720635916314,0.8339497998388307,-0.2539622741201271,-0.2619480716061051,0.7601853031873184,-0.48700969722122345,-0.42868556220930215,-0.18985902731649149,0.17334691093065085,0.2821317608446864,0.10895649635646922,0.386728930926795,0.23717007249218622,0.18234897321749385,0.321267660350629,-0.23725990410801714,0.0557968204466727,0.0557968204466727,0.33143326907345366,0.46264792142339367,0.01218844515296798,-0.10831901907418576,0.31701978448053253,0.3167828457579266
Cmp_Short,-0.09083628923361119,0.25891360814938497,0.5153233984253607,0.12463392426954767,-0.31142779023655454,0.0062699491943523245,-0.17900722851926845,-0.19711989819688386,-0.297975981025517,-0.1764585451111874,0.21485409209025128,0.6850935405681662,0.1492555622075036,-0.2016230185975293,0.6652839063494039,0.6488606822755703,0.8549718795392351,-0.0827080755951728,0.1504365970624597,0.1345474475475791,0.8622965693038115,-0.2567193025499645,0.12900121170587897,-0.04234039598498693,-0.1698788542867408,-0.2797333237860901,-0.2803467409018987,-0.15143704404788164,-0.08870664820673561,0.0599640060319493,0.012512058931146755,-0.21991964330019545,0.3212582751234223,-0.26516480989538666,0.04322031479519976,0.7971495055933003,0.9948949530956084,-0.004631671884217579,0.3962468593120546,1,-0.20528935161310688,0.7883653627996362,0.23323481908354018,0.20159889680635934,0.7153945414991731,0.09964187625235821,-0.34190224877358816,0.1097389123195187,0.63347813462715,0.10638572663567838,0.14097912149267186,0.6225389686135547,-0.32433575310435486,-0.14600651955350447,-0.010340574695149662,0.12249325668083925,-0.06945053882714655,0.13825279886924038,0.8583497061317821,0.20024168098841363,0.22383371858968779,0.5587697947845109,-0.29389032207135285,0.1394161393466861,0.1394161393466861,0.4377215420028232,0.19713296637475997,0.12271542297682388,0.00990418652483566,0.4501746253885856,0.44988119107906444
Mis_Carries,-0.3676755823030309,0.4072631997478551,-0.5993318196540408,-0.5342655884462219,0.5147650289905553,0.6200893045174546,0.584636700106019,0.555819886637622,0.5238865959886808,0.5595741863150986,-0.5203731590818729,-0.5451923693271193,-0.45303611473982064,0.5601100764779858,-0.543734217929981,-0.5431782866862156,-0.46075261584980365,0.7789090651674736,0.5553924355059685,0.3367981710653496,-0.4565376873771275,0.7787571852506164,0.7093279817918399,-0.39075932780909906,0.48293257171514065,0.4009352958479578,0.40185311599668333,0.4843756488186999,0.6731579213856708,0.6988272939578033,0.6920018265183324,0.1783571561324503,0.2174637479840243,0.4048470871508795,0.729946692202251,-0.34843495076167,-0.15117120711873797,-0.3509354908224924,-0.5185790509470719,-0.20528935161310688,0.9999999999999998,-0.1552310403311624,0.5321782172154872,0.040598199543009306,0.005706989645131482,-0.2054604101630313,0.4466828771456598,0.446162627756838,-0.4134633574240911,0.20344647622488185,0.5725151340384781,-0.4958171285021229,0.6442334525868687,0.7906997540315192,0.5791488899588001,-0.10267175576230796,-0.29473254389100056,-0.1995253236086569,-0.26435145263827986,-0.4481803168477034,0.11867349250307807,0.029047059230428083,0.31421372588112884,0.01135299256334534,0.01135299256334534,0.13293476253803418,-0.08622242973424052,0.004476414751761862,-0.03499629948168941,0.03423838719157387,0.03466853230083001
PrgP_Progression,-0.22545686112187696,0.27675088279253035,0.4277772379444345,0.16096084522407478,-0.255246363630161,-0.0020636738394666835,-0.10431747771554906,-0.13843874820034094,-0.2531106653464499,-0.1266213670811722,0.2617709485333309,0.5854894391215887,0.014079625337961815,-0.13308315737071025,0.5652313613343436,0.5362193695413691,0.7163028710401765,-0.08251416317190545,0.17665965430721356,0.21748149048174067,0.7079704401216601,-0.2518360053379447,0.17799828208217774,-0.06933795918763225,-0.10937776800135428,-0.24357502679114215,-0.24421577439390682,-0.09900893544673195,-0.09581719644263671,0.10950147606201849,0.019704448775215596,-0.2681387893564533,0.4712024183753091,-0.2406477657597026,0.06984892255160421,0.877236624543598,0.7915894399599234,-0.005062612842480795,0.345032863054904,0.7883653627996362,-0.1552310403311624,1,0.26137281115267413,0.17054310064358522,0.9359099603747306,0.12736636058310802,-0.3745672627734983,0.14750462032642975,0.5298875017018406,0.12158812210206064,0.15310140268995903,0.4854111111430558,-0.3681844833348224,-0.09082591803287245,0.0448097449747066,0.16916871016623194,-0.1452176771485393,0.10529282253309571,1,0.1597445742235721,0.2638248734336023,0.5298784979088833,-0.4121413182406006,0.1783936734137036,0.1783936734137036,0.39922793057818723,0.20856999689131273,0.17849198161136576,0.05057259194728261,0.37799704950590207,0.3778466645902169
Final_Third_Carries,-0.28360580314119876,0.7982235252717605,-0.14469067466110463,-0.12481062770855199,0.10340276729988195,0.5560080776602528,0.22801165800734258,0.23042687262325828,0.1314646722698531,0.25826142241676947,-0.15139629019969136,-0.07145777943017811,-0.1826710659770323,0.2157756288218981,-0.09072129014905418,-0.12447743834532171,0.07288923861942068,0.7027575460386385,0.9142985550527947,0.41255753187504834,0.029053012072798964,0.36747412726893136,0.8101005862976247,-0.21925208370134383,0.19898006997666284,0.04584932646674296,0.04730797137645497,0.21934821347721806,0.6097239338098727,0.7597877176636575,0.6648812752157381,-0.2185434908853118,0.43634696130815165,0.06468872798453983,0.7558400526696276,0.03625940478590965,0.27368474655332226,-0.2521819388855345,-0.16519038079867648,0.23323481908354018,0.5321782172154872,0.26137281115267413,1,0.32162716600133145,0.4500630408871277,0.0010836182487792161,-0.04086098545916535,0.413833277395547,-0.10221426116376815,0.6209565810487563,0.5286505927547072,-0.031615716091473324,0.2121322314992005,0.5694526107509396,0.4843062174928494,0.13361680198674653,-0.3778845543633094,0.1366316760285777,0.2235454885935146,-0.04333516429182012,0.39315737247943566,0.3535192967671148,0.06728867262261048,0.23117798324811803,0.23117798324811803,0.6366872615520136,-0.12404494997598181,0.2285752344686062,0.12956621866526413,0.40148877740751526,0.40142666068342675
CrsPA,-0.20878566993062975,0.4778273524874986,0.03181207119922447,0.04160529907969814,-0.15266759628616156,0.42454021459829966,-0.10290885788865203,0.011255226416910026,-0.1394513482167588,0.03194693340444238,-0.09415530423399956,-0.031773172587589896,-0.16328979082351033,-0.09281008762898692,0.0022745438831610633,-0.07478362819348029,0.13717596804440332,0.3177802581210671,0.35282943193525523,0.4015871251498124,0.04544610392953696,-2.506328067988646e-4,0.3461256511830265,-0.09443089546940868,0.00617331613634843,-0.10612088997528031,-0.10537983596277713,0.023189126210202186,0.19897395007929222,0.11946692439512456,0.21709402639072042,-0.2863303574374405,0.6214104947620419,-0.09191206049904065,0.17136985095287208,-0.010271193225126502,0.2287976677289761,-0.18616930503568474,-0.21724553124643642,0.20159889680635934,0.040598199543009306,0.17054310064358522,0.32162716600133145,1,0.21375048302009678,0.013663781939132359,-0.2321541518225608,0.3396824647769064,-0.18611391148976175,0.6279725938022876,0.23993476174661893,0.059687962730215295,-0.03825441709887289,0.010824204279388266,-0.001345456122180468,0.10336062134443204,-0.22225775285427582,0.15865182303156072,0.21790908028824577,0.21658424983415814,0.06384375973395474,-0.01555858125570064,-0.09139547916877816,0.17718706894261615,0.17718706894261615,0.06130723430151363,-0.33308480488356,0.16552755116195564,0.04772133968644327,0.03199802069698416,0.03175169853835801
Prog,-0.2744299725163684,0.41595207966414666,0.47834634839168894,0.0925842269611264,-0.2618251121844939,0.039969716945825254,-0.1002873411978713,-0.16059628903509604,-0.24550129005973292,-0.140347406194078,0.22536542850874772,0.5198040646005035,0.029677036808384554,-0.17589461306398588,0.5831296279120294,0.5365909258790792,0.6827323943043786,0.039969716945825254,0.41595207966414666,0.15687729897664443,0.6620961537103285,-0.17674303522183574,0.37103579383715263,-0.06851599342496215,-0.1103578534613298,-0.284099422084122,-0.28322321216358987,-0.08332084405582438,-0.006739049389647348,0.3628737671961033,0.23547215948272102,-0.26754723698856864,0.5343717502256111,-0.26608768424160445,0.3257128143833198,0.8415787044393389,0.7238963686828002,-0.0181845817481695,0.21636935487822903,0.7153945414991731,0.005706989645131482,0.9359099603747306,0.4500630408871277,0.21375048302009678,1,0.23676870265957944,-0.5045539381406063,0.09781841594008717,0.42077728677331216,0.2898876517407557,0.05096714815849439,0.25642274348234273,-0.3514691698713292,0.048135843330572387,0.22470122512515298,0.37276080024606434,0.01674593534177525,0.30475969976805006,NA,0.3087307125074,0.46017430465282,0.7234190376194041,-0.38553999771367203,0.38155484691823677,0.38155484691823677,0.6756145886882473,0.29478903847102045,0.422858222263498,-0.049150742246807724,0.7040556347768909,0.70400463020488
Int,0.19039044595739663,-0.19482247883345047,0.41559989021340576,0.4653971200678811,-0.4732586130253111,-0.4587981664315814,-0.5034876430703384,-0.4815232981050518,-0.49165425758143666,-0.48980587594327146,0.5383858492412388,0.438325301836391,0.6074752757129427,-0.510976608805015,0.4296642550330325,0.40655600133931846,0.3546240110378678,-0.29555813663052355,-0.028785838116554583,-0.41801152822363313,0.33727385865464327,-0.39309543210276837,-0.15093408857113358,0.6764711185012019,-0.42690437170344875,-0.41474971830764895,-0.41426358643173533,-0.4336917564739318,-0.282693555581998,-0.003336579170959006,-0.13793263718672275,0.28587920157554997,-0.2530609211205188,-0.42788295296816337,-0.08094758621135116,0.20212314904833248,0.08179788688786664,0.5880776208672607,0.324457535109287,0.09964187625235821,-0.2054604101630313,0.12736636058310802,0.0010836182487792161,0.013663781939132359,0.23676870265957944,0.9999999999999999,0.046436174866576654,-0.3324663417417407,0.3059357139660555,0.05762557550388597,-0.32565209859319316,0.24542399354726577,-0.3942961197790235,-0.20126158077710754,0.010075710586160224,0.9013213428673434,0.2134895425660294,0.6845714978395752,0.15578725586377068,0.299437615472518,0.6866958734929394,0.598085017534055,-0.30440507660456445,0.6715934503064876,0.6715934503064876,0.38618320054223443,0.1827213341113449,0.6680975556484172,-0.09370539695841586,0.6098673651037878,0.6097629009791216
Lost_Aerial,-0.09315989092529514,-0.2453251135746335,-0.37743587710386356,-0.30963656171454856,0.23966017844510004,0.03624690255347434,0.22489517892063282,0.19773430265895117,0.22740668274982057,0.1845457196553217,-0.27330612016616107,-0.3816999724559337,-0.052962056341189105,0.1948314042229027,-0.3460186535450953,-0.34395931972539556,-0.39614177720103166,0.20860062523651685,-0.058970004565116495,-0.012323486381214633,-0.3864591306256458,0.41775823122740235,0.17737453620044077,0.1678389077387148,0.18854582377528212,0.24241604491394136,0.24060891951475774,0.18696580101165391,0.06386499192572792,0.0584545257737807,0.09692058241370688,0.7868049601604269,-0.24166763743753433,0.24767848953131968,0.07854443634213892,-0.3339448220080239,-0.303695541532887,0.14700733686512032,-0.5497598398547519,-0.34190224877358816,0.4466828771456598,-0.3745672627734983,-0.04086098545916535,-0.2321541518225608,-0.5045539381406063,0.046436174866576654,1,0.038260556937655746,-0.43430310809821443,-0.10615380666315341,0.054618417014292715,-0.5891760419419914,0.4011509002749125,0.30169538435866994,0.25180037683567896,0.07557050828377167,-0.13153355746116768,0.005836483437239347,-0.32057902624361423,-0.2536446755735626,0.10398386523451722,0.048747391150446746,0.21197057003421993,0.07532754691937203,0.07532754691937203,-0.11184726193233899,0.009876073437716171,0.08894278787150171,-0.03757410885741412,0.06543785029265436,0.06581215440686732
xAG_Per,-0.367407899117753,0.5643666910103763,-0.3525259409293531,-0.265980703194241,0.47649980547307824,0.741261506239743,0.5573911631284404,0.7416972478435914,0.4986761644292563,0.7696233372424041,-0.3305596132519667,-0.2968416681292971,-0.507109738696484,0.5570173877224148,-0.34399009481371057,-0.3581548676430972,-0.14788497792523042,0.622272801798762,0.4521765571093036,0.877000976331189,-0.17747177155892002,0.5770287856590589,0.626438413276647,-0.47767575961265835,0.6769616440299508,0.42703642333417113,0.42739045492788086,0.6965790719356585,0.5447681318025975,0.37041678601658723,0.48568432466548433,-0.17417291703995721,0.6917644623798821,0.4435387631099438,0.4571127183372444,-0.10325379386556044,0.1460901518817359,-0.4597982033418718,-0.2959720635916314,0.1097389123195187,0.446162627756838,0.14750462032642975,0.413833277395547,0.3396824647769064,0.09781841594008717,-0.3324663417417407,0.038260556937655746,1,-0.23418322627596258,0.46541809602774453,0.9567567794012971,-0.15501490803076143,0.41328940080279464,0.3731520214349098,0.2870386377154362,-0.2906130034831774,-0.3794452339224751,-0.3414403095016456,0.14398608705901325,-0.23372995342340386,-0.19088308810758806,-0.18437215856570083,0.08238364988368135,-0.22391858409964752,-0.22391858409964752,0.019664162118818513,-0.24179777379267145,-0.20658057879583736,0.3025293439398368,-0.14485510777650362,-0.14464476288431258
Cmp_percent_Total,0.11060801631631673,-0.09645406911511038,0.5630840328252342,0.26384841782306123,-0.35073173418196224,-0.3822510681245985,-0.3320703852986265,-0.3546277378074808,-0.3489365661093338,-0.34944878266991225,0.48154305459312724,0.7670218576272729,0.3819283539404767,-0.3033507558947931,0.7401364714652293,0.7843953261352494,0.7008916043136221,-0.40642998157223265,-0.14318388587624267,-0.24956606167186945,0.789415539906969,-0.43603315079171717,-0.3100269214318394,0.2099453873357387,-0.3180554472076587,-0.31063100260993043,-0.31028610751832647,-0.31883518153758694,-0.273836430735081,-0.11697858544104991,-0.22969187071621308,-0.19435811723149352,-0.10187310933666358,-0.3149129733986616,-0.18235848884793784,0.6380506503083755,0.5767551663248832,0.2274038072686447,0.8339497998388307,0.63347813462715,-0.4134633574240911,0.5298875017018406,-0.10221426116376815,-0.18611391148976175,0.42077728677331216,0.3059357139660555,-0.43430310809821443,-0.23418322627596258,1,-0.28830989254389844,-0.16846987168623664,0.7710814773799359,-0.40625702771876665,-0.31227088104992423,-0.07116295692138586,0.17802685371872407,0.18493286877061016,0.09445253384617253,0.5703800739949995,0.22356852799828508,0.20298718686242567,0.46265580831414194,-0.23397700486195852,0.06692741752897763,0.06692741752897763,0.369345723631741,0.5581636710147565,0.036530750133787704,-0.14646249230869166,0.355854553910725,0.3556069167196561
