country,year,party_shift,neighbors_conflict,infant_mortality,gdp_growth,gdp_per_capita_ppp,population,inflation,unemployment,democracy_score,anocracy_polity,regime_durability,total_conflict_magnitude,civil_conflict,ethnic_conflict,international_conflict,any_conflict,partial_democracy,regime_openness,tenure_years,infant_mortality_lag1,gdp_growth_lag1,gdp_per_capita_ppp_lag1,inflation_lag1,unemployment_lag1,total_conflict_magnitude_lag1,democracy_score_lag1,gdp_growth_2yr_avg,high_infant_mortality,high_inflation,partial_dem_x_high_mort,partial_dem_x_nbr_conflict,conflict_neighborhood_4plus,conflict_neighborhood_2plus
TUN,2019,1,1,14.4,1.55009304966742,13243.9024233246,11875081.0,6.72007532863799,17.153,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4,15.1,2.60696965356362,13163.1952230357,7.30759176031652,15.459,0.0,7.0,2.078531351615518,0.0,0.0,0.0,0.5,0.0,0.0
TUN,2020,0,1,13.5,-8.97512622934723,11955.5983698479,11974057.0,5.63415115897625,17.651,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,14.4,1.55009304966742,13243.9024233246,6.72007532863799,17.153,0.0,7.0,-3.7125165898399075,0.0,0.0,0.0,0.5,0.0,0.0
TUN,2021,0,1,12.5,4.73603648206102,12444.3264026887,12048622.0,5.706350208307,16.632,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,13.5,-8.97512622934723,11955.5983698479,5.63415115897625,17.651,0.0,7.0,-2.119544873643108,0.0,0.0,0.0,0.5,0.0,0.0
TUN,2022,0,1,11.5,2.75228761004381,12712.22345453,12119334.0,8.30646124447623,15.3,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2,12.5,4.73603648206102,12444.3264026887,5.706350208307,16.632,0.0,7.0,3.744162046052413,0.0,0.0,0.0,0.5,0.0,0.0
TUN,2023,0,1,10.5,0.184015548469745,12650.9615158166,12200431.0,9.32899597507865,15.106,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3,11.5,2.75228761004381,12712.22345453,8.30646124447623,15.3,0.0,7.0,1.4681515792567756,0.0,0.0,0.0,0.5,0.0,0.0
TUN,2024,0,1,9.7,1.61444564976986,12774.9158568021,12277109.0,7.20661657168794,15.341,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4,10.5,0.184015548469745,12650.9615158166,9.32899597507865,15.106,0.0,7.0,0.8992305991198007,0.0,0.0,0.0,0.5,0.0,0.0
TUR,1970,0,0,141.0,3.23350897293227,18270.06444120635,36638465.0,7.92395208301997,6.6025,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,18.4,3.53620866972961,18109.67372703895,5.66318573909345,6.662,0.0,8.0,3.23350897293227,1.0,0.0,0.5,0.0,0.0,0.0
TUR,1971,0,0,138.1,5.56669450058796,18270.06444120635,37518611.0,19.0114086837675,6.6025,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,141.0,3.23350897293227,18109.67372703895,7.92395208301997,6.662,0.0,8.0,4.4001017367601145,1.0,1.0,0.5,0.0,0.0,0.0
TUR,1972,0,0,134.9,7.42578832564243,18270.06444120635,38430221.0,15.4164557223962,6.6025,-2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2,138.1,5.56669450058796,18109.67372703895,19.0114086837675,6.662,0.0,-2.0,6.496241413115195,1.0,1.0,0.5,0.0,0.0,0.0
TUR,1973,0,0,131.5,3.26233451840494,18270.06444120635,39329533.0,13.9381652448957,6.6025,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3,134.9,7.42578832564243,18109.67372703895,15.4164557223962,6.662,0.0,-2.0,5.344061422023685,1.0,1.0,0.5,0.0,0.0,0.0
TUR,1974,0,0,128.0,5.59447440269354,18270.06444120635,40210234.0,23.8981615766705,6.6025,9.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.5,0.0,4,131.5,3.26233451840494,18109.67372703895,13.9381652448957,6.662,0.0,9.0,4.42840446054924,1.0,1.0,0.5,0.0,0.0,0.0
TUR,1975,0,0,124.2,7.17411268977115,18270.06444120635,41053126.0,21.2273552385835,6.6025,9.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.5,0.0,5,128.0,5.59447440269354,18109.67372703895,23.8981615766705,6.662,2.0,9.0,6.384293546232346,1.0,1.0,0.5,0.0,0.0,0.0
TUR,1976,0,0,120.2,10.4611795563238,18270.06444120635,41899984.0,17.4556893891337,6.6025,9.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,0.5,0.0,6,124.2,7.17411268977115,18109.67372703895,21.2273552385835,6.662,2.0,9.0,8.817646123047474,1.0,1.0,0.5,0.0,0.0,0.0
TUR,1977,0,0,116.1,3.40666980449136,18270.06444120635,42773298.0,25.9853378650602,6.6025,9.0,0.0,4.0,4.0,2.0,2.0,0.0,1.0,0.5,0.0,7,120.2,10.4611795563238,18109.67372703895,17.4556893891337,6.662,2.0,9.0,6.93392468040758,1.0,1.0,0.5,0.0,0.0,0.0
TUR,1978,0,0,111.9,1.50293301122338,18270.06444120635,43645306.0,61.8970444383435,6.6025,9.0,0.0,5.0,4.0,2.0,2.0,0.0,1.0,0.5,0.0,8,116.1,3.40666980449136,18109.67372703895,25.9853378650602,6.662,4.0,9.0,2.45480140785737,1.0,1.0,0.5,0.0,0.0,0.0
TUR,1979,0,0,107.6,-0.62411357022269,18270.06444120635,44510429.0,63.5431082506343,6.6025,9.0,0.0,6.0,4.0,2.0,2.0,0.0,1.0,0.5,0.0,9,111.9,1.50293301122338,18109.67372703895,61.8970444383435,6.662,4.0,9.0,0.43940972050034505,1.0,1.0,0.5,0.0,0.0,0.0
TUR,1980,0,2,103.1,-2.44735042580159,18270.06444120635,45408815.0,94.2608598807592,6.6025,-5.0,1.0,0.0,4.0,2.0,2.0,0.0,1.0,0.5,0.0,10,107.6,-0.62411357022269,18109.67372703895,63.5431082506343,6.662,4.0,9.0,-1.53573199801214,1.0,1.0,0.5,1.0,0.0,1.0
TUR,1981,0,2,98.5,4.85664876652028,18270.06444120635,46321190.0,37.6147825797716,6.6025,-5.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.5,0.0,11,103.1,-2.44735042580159,18109.67372703895,94.2608598807592,6.662,4.0,-5.0,1.204649170359345,1.0,1.0,0.5,1.0,0.0,1.0
TUR,1982,0,2,93.9,3.56322781218334,18270.06444120635,47322096.0,29.1375145022676,6.6025,-5.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.5,0.0,12,98.5,4.85664876652028,18109.67372703895,37.6147825797716,6.662,2.0,-5.0,4.20993828935181,1.0,1.0,0.5,1.0,0.0,1.0
TUR,1983,1,2,89.3,4.97108077727097,18270.06444120635,48447410.0,31.3902710198445,6.6025,7.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.5,0.0,13,93.9,3.56322781218334,18109.67372703895,29.1375145022676,6.662,2.0,-5.0,4.267154294727155,1.0,1.0,0.5,1.0,0.0,1.0
TUR,1984,0,2,84.8,6.71201571206028,18270.06444120635,49574069.0,48.3923231346863,6.6025,7.0,0.0,1.0,5.0,2.0,3.0,0.0,1.0,0.5,0.0,0,89.3,4.97108077727097,18109.67372703895,31.3902710198445,6.662,2.0,7.0,5.841548244665625,1.0,1.0,0.5,1.0,0.0,1.0
TUR,1985,0,2,80.4,4.24133571639942,18270.06444120635,50687115.0,44.9617301528779,6.6025,7.0,0.0,2.0,5.0,2.0,3.0,0.0,1.0,0.5,0.0,1,84.8,6.71201571206028,18109.67372703895,48.3923231346863,6.662,5.0,7.0,5.4766757142298506,1.0,1.0,0.5,1.0,0.0,1.0
TUR,1986,0,2,76.2,7.01203111054394,18270.06444120635,51777772.0,34.6100759738745,6.6025,7.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,0.5,0.0,2,80.4,4.24133571639942,18109.67372703895,44.9617301528779,6.662,5.0,7.0,5.62668341347168,1.0,1.0,0.5,1.0,0.0,1.0
TUR,1987,0,2,72.2,9.48553884246728,18270.06444120635,52843670.0,38.8558434758409,6.6025,7.0,0.0,4.0,3.0,0.0,3.0,0.0,1.0,0.5,0.0,3,76.2,7.01203111054394,18109.67372703895,34.6100759738745,6.662,3.0,7.0,8.24878497650561,1.0,1.0,0.5,1.0,0.0,1.0
TUR,1988,0,2,68.3,2.32073679394847,18270.06444120635,53909626.0,68.8096433837048,6.6025,7.0,0.0,5.0,3.0,0.0,3.0,0.0,1.0,0.5,0.0,4,72.2,9.48553884246728,18109.67372703895,38.8558434758409,6.662,3.0,7.0,5.903137818207875,1.0,1.0,0.5,1.0,0.0,1.0
TUR,1989,0,0,64.6,0.2902440687796,18270.06444120635,54976723.0,63.2725524930958,6.6025,9.0,0.0,6.0,3.0,0.0,3.0,0.0,1.0,0.5,0.0,5,68.3,2.32073679394847,18109.67372703895,68.8096433837048,6.662,3.0,7.0,1.305490431364036,1.0,1.0,0.5,0.0,0.0,0.0
TUR,1990,0,1,60.9,9.26614667149315,12184.1995945303,56015628.0,60.3038691346447,6.6025,9.0,0.0,7.0,3.0,0.0,3.0,0.0,1.0,0.5,0.0,6,64.6,0.2902440687796,18109.67372703895,63.2725524930958,6.662,3.0,9.0,4.778195370136376,1.0,1.0,0.5,0.5,0.0,0.0
TUR,1991,1,1,57.3,0.720279039109613,12057.9354364382,57009887.0,65.978567991895,8.21,9.0,0.0,8.0,3.0,0.0,3.0,0.0,1.0,0.5,0.0,7,60.9,9.26614667149315,12184.1995945303,60.3038691346447,6.662,3.0,9.0,4.993212855301382,1.0,1.0,0.5,0.5,0.0,0.0
TUR,1992,0,0,53.8,5.03563493261181,12451.0451197948,57990118.0,70.0761038690374,8.509,9.0,0.0,9.0,3.0,0.0,3.0,0.0,1.0,0.5,0.0,0,57.3,0.720279039109613,12057.9354364382,65.978567991895,8.21,3.0,9.0,2.8779569858607124,1.0,1.0,0.5,0.0,0.0,0.0
TUR,1993,0,0,50.4,7.65126520761324,13174.467116412,58999167.0,66.0938429820004,8.962,8.0,0.0,10.0,3.0,0.0,3.0,0.0,1.0,0.5,0.0,1,53.8,5.03563493261181,12451.0451197948,70.0761038690374,8.509,3.0,9.0,6.343450070112526,1.0,1.0,0.5,0.0,0.0,0.0
TUR,1994,0,0,47.2,-4.66814736735584,12343.0041848988,60033836.0,105.214986469202,8.577,8.0,0.0,11.0,3.0,0.0,3.0,0.0,1.0,0.5,0.0,2,50.4,7.65126520761324,13174.467116412,66.0938429820004,8.962,3.0,8.0,1.4915589201287007,1.0,1.0,0.5,0.0,0.0,0.0
TUR,1995,0,0,44.1,7.878266878218,13099.2575267612,61024503.0,89.1133172248499,7.644,8.0,0.0,12.0,3.0,0.0,3.0,0.0,1.0,0.5,0.0,3,47.2,-4.66814736735584,12343.0041848988,105.214986469202,8.577,3.0,8.0,1.6050597554310806,1.0,1.0,0.5,0.0,0.0,0.0
TUR,1996,1,0,41.2,7.15779847930847,13826.9201097072,61951134.0,80.4121511388042,6.629,8.0,0.0,13.0,3.0,0.0,3.0,0.0,1.0,0.5,0.0,4,44.1,7.878266878218,13099.2575267612,89.1133172248499,7.644,3.0,8.0,7.518032678763236,1.0,1.0,0.5,0.0,0.0,0.0
TUR,1997,0,0,38.3,7.3578623747848,14631.2958814739,62852966.0,85.6693616499779,6.841,7.0,0.0,14.0,3.0,0.0,3.0,0.0,1.0,0.5,0.0,0,41.2,7.15779847930847,13826.9201097072,80.4121511388042,6.629,3.0,8.0,7.2578304270466365,1.0,1.0,0.5,0.0,0.0,0.0
TUR,1998,0,0,35.6,1.90857064345151,14704.3385744207,63734383.0,84.6413434846314,6.888,7.0,0.0,15.0,3.0,0.0,3.0,0.0,1.0,0.5,0.0,1,38.3,7.3578623747848,14631.2958814739,85.6693616499779,6.841,3.0,7.0,4.6332165091181565,1.0,1.0,0.5,0.0,0.0,0.0
TUR,1999,1,0,33.1,-3.05277055759434,14066.1896257233,64591923.0,64.8674876350757,7.687,7.0,0.0,16.0,3.0,0.0,3.0,0.0,1.0,0.5,0.0,2,35.6,1.90857064345151,14704.3385744207,84.6413434846314,6.888,3.0,7.0,-0.572099957071414,1.0,1.0,0.5,0.0,0.0,0.0
TUR,2000,0,0,30.7,6.98528697817062,14856.914625257,65425961.0,54.9153705812683,6.495,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,33.1,-3.05277055759434,14066.1896257233,64.8674876350757,7.687,3.0,7.0,1.9662582102881412,1.0,1.0,0.5,0.0,0.0,0.0
TUR,2001,0,0,28.5,-5.45940838563062,13872.1287284566,66245128.0,54.4001887619074,8.381,7.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,30.7,6.98528697817062,14856.914625257,54.9153705812683,6.495,0.0,7.0,0.7629392962700012,1.0,1.0,0.5,0.0,0.0,0.0
TUR,2002,1,0,26.4,6.43550883793114,14587.894621656,67048795.0,44.964120947985,10.358,7.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2,28.5,-5.45940838563062,13872.1287284566,54.4001887619074,8.381,0.0,7.0,0.48805022615026106,1.0,1.0,0.5,0.0,0.0,0.0
TUR,2003,0,1,24.4,5.79909321038525,15255.7177960689,67831730.0,21.6024384490573,10.542,7.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,26.4,6.43550883793114,14587.894621656,44.964120947985,10.358,0.0,7.0,6.117301024158196,1.0,1.0,0.5,0.5,0.0,0.0
TUR,2004,0,1,22.5,9.92540551918624,16583.8837094062,68592617.0,8.59826168115262,10.838,7.0,0.0,21.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,1,24.4,5.79909321038525,15255.7177960689,21.6024384490573,10.542,0.0,7.0,7.862249364785746,1.0,0.0,0.5,0.5,0.0,0.0
TUR,2005,0,1,20.9,9.11157745861635,17902.5966004487,69329557.0,8.17916036802008,10.636,7.0,0.0,22.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,2,22.5,9.92540551918624,16583.8837094062,8.59826168115262,10.838,2.0,7.0,9.518491488901297,1.0,0.0,0.5,0.5,0.0,0.0
TUR,2006,0,1,19.3,7.06762607623939,18972.0089563632,70045349.0,9.59724212288446,10.227,7.0,0.0,23.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,3,20.9,9.11157745861635,17902.5966004487,8.17916036802008,10.636,2.0,7.0,8.08960176742787,1.0,0.0,0.5,0.5,0.0,0.0
TUR,2007,0,1,17.9,5.10818513903604,19909.083519675,70158112.0,8.75618090972632,10.285,7.0,0.0,24.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,4,19.3,7.06762607623939,18972.0089563632,9.59724212288446,10.227,2.0,7.0,6.087905607637715,0.0,0.0,0.0,0.5,0.0,0.0
TUR,2008,0,2,16.7,0.920118221365883,19839.5845462269,71051678.0,10.4441283764885,10.965,7.0,0.0,25.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,5,17.9,5.10818513903604,19909.083519675,8.75618090972632,10.285,2.0,7.0,3.0141516802009622,0.0,1.0,0.0,1.0,0.0,1.0
TUR,2009,0,1,15.5,-4.88269401706633,18612.1925231905,72039206.0,6.25097663090626,14.026,7.0,0.0,26.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,6,16.7,0.920118221365883,19839.5845462269,10.4441283764885,10.965,2.0,7.0,-1.9812878978502226,0.0,0.0,0.0,0.5,0.0,0.0
TUR,2010,0,1,14.5,8.54219848467686,19897.4464836887,73142150.0,8.56644420552976,11.879,7.0,0.0,27.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,7,15.5,-4.88269401706633,18612.1925231905,6.25097663090626,14.026,2.0,7.0,1.8297522338052659,0.0,0.0,0.0,0.5,0.0,0.0
TUR,2011,0,2,13.6,10.9799625273598,21760.4291923634,74223629.0,6.471879671151,9.789,9.0,0.0,28.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,8,14.5,8.54219848467686,19897.4464836887,8.56644420552976,11.879,2.0,7.0,9.761080506018331,0.0,0.0,0.0,1.0,0.0,1.0
TUR,2012,0,2,12.8,4.80762696633448,22517.7148287875,75175827.0,8.89156996512163,9.21,9.0,0.0,29.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,9,13.6,10.9799625273598,21760.4291923634,6.471879671151,9.789,2.0,9.0,7.893794746847141,0.0,0.0,0.0,1.0,0.0,1.0
TUR,2013,0,2,12.1,8.48825689298511,24117.3121099839,76147624.0,7.49309030547693,9.713,9.0,0.0,30.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,10,12.8,4.80762696633448,22517.7148287875,8.89156996512163,9.21,2.0,9.0,6.647941929659796,0.0,0.0,0.0,1.0,0.0,1.0
TUR,2014,0,2,11.5,4.60079447270559,24888.8521742576,77181884.0,8.85457271364316,9.901,3.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,11,12.1,8.48825689298511,24117.3121099839,7.49309030547693,9.713,2.0,9.0,6.54452568284535,0.0,0.0,0.0,1.0,0.0,1.0
TUR,2015,0,2,11.0,5.80557386628684,25984.8027306177,78218479.0,7.67085364845885,10.304,3.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,12,11.5,4.60079447270559,24888.8521742576,8.85457271364316,9.901,2.0,3.0,5.203184169496216,0.0,0.0,0.0,1.0,0.0,1.0
TUR,2016,0,2,10.5,3.32366508200445,26489.6436816046,79277962.0,7.7751341532833,10.899,-4.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,13,11.0,5.80557386628684,25984.8027306177,7.67085364845885,10.304,2.0,3.0,4.564619474145646,0.0,0.0,0.0,1.0,0.0,1.0
TUR,2017,0,2,10.1,7.82585730002594,28194.688309381,80312698.0,11.1443110840764,10.919,-4.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,14,10.5,3.32366508200445,26489.6436816046,7.7751341532833,10.899,2.0,-4.0,5.574761191015196,0.0,1.0,0.0,1.0,0.0,1.0
TUR,2018,0,1,9.7,3.46815306092219,28780.3036458151,81407204.0,16.3324638988929,10.956,-4.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,15,10.1,7.82585730002594,28194.688309381,11.1443110840764,10.919,2.0,-4.0,5.647005180474066,0.0,1.0,0.0,0.5,0.0,0.0
TUR,2019,0,1,9.4,1.30162365464503,28741.0535082701,82579440.0,15.1768215720022,13.73,-4.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,16,9.7,3.46815306092219,28780.3036458151,16.3324638988929,10.956,2.0,-4.0,2.384888357783611,0.0,1.0,0.0,0.5,0.0,0.0
TUR,2020,0,1,9.1,1.80306247087255,28976.7179161611,83384680.0,12.2789574462574,13.148,-4.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,17,9.4,1.30162365464503,28741.0535082701,15.1768215720022,13.73,2.0,-4.0,1.5523430627587909,0.0,1.0,0.0,0.5,0.0,0.0
TUR,2021,0,1,8.8,11.811094450607,32105.5474400506,84147318.0,19.5964926913324,11.969,-4.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,18,9.1,1.80306247087255,28976.7179161611,12.2789574462574,13.148,2.0,-4.0,6.807078460739776,0.0,1.0,0.0,0.5,0.0,0.0
TUR,2022,0,1,8.5,5.44122511322401,33520.8111384208,84979913.0,72.3088359891207,10.465,-4.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,19,8.8,11.811094450607,32105.5474400506,19.5964926913324,11.969,2.0,-4.0,8.626159781915506,0.0,1.0,0.0,0.5,0.0,0.0
TUR,2023,0,1,9.8,5.04512369812289,35069.1701714685,85325965.0,53.8594087593315,9.388,-4.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,20,8.5,5.44122511322401,33520.8111384208,72.3088359891207,10.465,2.0,-4.0,5.243174405673451,0.0,1.0,0.0,0.5,0.0,0.0
TUR,2024,0,1,8.0,3.3276230893799,36154.490436557,85518661.0,58.5064507300342,8.8,-4.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,21,9.8,5.04512369812289,35069.1701714685,53.8594087593315,9.388,2.0,-4.0,4.186373393751396,0.0,1.0,0.0,0.5,0.0,0.0
URY,1970,0,0,48.8,2.33321338074524,18270.06444120635,2790807.0,16.3061449435998,6.6025,8.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,18.4,3.53620866972961,18109.67372703895,5.66318573909345,6.662,0.0,8.0,2.33321338074524,1.0,1.0,0.5,0.0,0.0,0.0
URY,1971,0,0,48.1,-0.251711531030196,18270.06444120635,2806462.0,23.9530889061731,6.6025,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,48.8,2.33321338074524,18109.67372703895,16.3061449435998,6.662,0.0,8.0,1.040750924857522,1.0,1.0,0.5,0.0,0.0,0.0
URY,1972,0,0,48.0,-1.31956986163931,18270.06444120635,2821644.0,76.4849237828812,6.6025,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2,48.1,-0.251711531030196,18109.67372703895,23.9530889061731,6.662,0.0,3.0,-0.785640696334753,1.0,1.0,0.5,0.0,0.0,0.0
URY,1973,0,0,48.6,0.275199617416817,18270.06444120635,2837133.0,96.9972653187058,6.6025,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3,48.0,-1.31956986163931,18109.67372703895,76.4849237828812,6.662,0.0,-3.0,-0.5221851221112465,1.0,1.0,0.5,0.0,0.0,0.0
URY,1974,0,0,49.3,2.89534459834873,18270.06444120635,2853944.0,77.213413779201,6.6025,-8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4,48.6,0.275199617416817,18109.67372703895,96.9972653187058,6.662,0.0,-8.0,1.5852721078827734,1.0,1.0,0.5,0.0,0.0,0.0
URY,1975,0,0,49.5,6.09691431298931,18270.06444120635,2872320.0,81.4053840067419,6.6025,-8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5,49.3,2.89534459834873,18109.67372703895,77.213413779201,6.662,0.0,-8.0,4.49612945566902,1.0,1.0,0.5,0.0,0.0,0.0
URY,1976,0,0,48.6,3.93547017536275,18270.06444120635,2891392.0,50.623049560462,6.6025,-8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,6,49.5,6.09691431298931,18109.67372703895,81.4053840067419,6.662,0.0,-8.0,5.01619224417603,1.0,1.0,0.5,0.0,0.0,0.0
URY,1977,0,0,46.6,1.45546117847255,18270.06444120635,2909461.0,58.1961750215737,6.6025,-8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,7,48.6,3.93547017536275,18109.67372703895,50.623049560462,6.662,0.0,-8.0,2.6954656769176504,1.0,1.0,0.5,0.0,0.0,0.0
URY,1978,0,0,43.4,5.37398534767648,18270.06444120635,2925715.0,44.5483436672392,6.6025,-7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,8,46.6,1.45546117847255,18109.67372703895,58.1961750215737,6.662,0.0,-8.0,3.4147232630745155,1.0,1.0,0.5,0.0,0.0,0.0
URY,1979,0,0,39.5,6.1991167323612,18270.06444120635,2939903.0,66.8442861850437,6.6025,-7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,9,43.4,5.37398534767648,18109.67372703895,44.5483436672392,6.662,0.0,-7.0,5.78655104001884,1.0,1.0,0.5,0.0,0.0,0.0
URY,1980,0,0,35.6,5.84340090113461,18270.06444120635,2951953.0,63.4758304314673,6.6025,-7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,10,39.5,6.1991167323612,18109.67372703895,66.8442861850437,6.662,0.0,-7.0,6.021258816747905,1.0,1.0,0.5,0.0,0.0,0.0
URY,1981,0,0,32.1,1.55955982937495,18270.06444120635,2963246.0,34.0453358609474,6.6025,-7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11,35.6,5.84340090113461,18109.67372703895,63.4758304314673,6.662,0.0,-7.0,3.7014803652547803,1.0,1.0,0.5,0.0,0.0,0.0
URY,1982,0,0,29.4,-9.75787146088504,18270.06444120635,2975492.0,18.9925012952182,6.6025,-7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,12,32.1,1.55955982937495,18109.67372703895,34.0453358609474,6.662,0.0,-7.0,-4.099155815755045,1.0,1.0,0.5,0.0,0.0,0.0
URY,1983,0,0,27.6,-10.274399195032,18270.06444120635,2988778.0,49.1973796505637,6.6025,-7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,13,29.4,-9.75787146088504,18109.67372703895,18.9925012952182,6.662,0.0,-7.0,-10.01613532795852,1.0,1.0,0.5,0.0,0.0,0.0
URY,1984,1,0,26.3,-1.142617449752,18270.06444120635,3002488.0,55.3044235418763,6.6025,-7.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,14,27.6,-10.274399195032,18109.67372703895,49.1973796505637,6.662,0.0,-7.0,-5.7085083223919995,1.0,1.0,0.5,0.0,0.0,0.0
URY,1985,0,0,25.2,1.46653602887281,18270.06444120635,3017037.0,72.2225644287756,6.6025,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,26.3,-1.142617449752,18109.67372703895,55.3044235418763,6.662,0.0,-7.0,0.16195928956040584,1.0,1.0,0.5,0.0,0.0,0.0
URY,1986,0,0,24.1,8.80980829469384,18270.06444120635,3032845.0,76.3806364119544,6.6025,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,25.2,1.46653602887281,18109.67372703895,72.2225644287756,6.662,0.0,9.0,5.138172161783325,1.0,1.0,0.5,0.0,0.0,0.0
URY,1987,0,0,23.1,7.99313720510438,18270.06444120635,3049896.0,63.5666624326724,6.6025,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2,24.1,8.80980829469384,18109.67372703895,76.3806364119544,6.662,0.0,9.0,8.40147274989911,1.0,1.0,0.5,0.0,0.0,0.0
URY,1988,0,0,22.2,1.48093746177193,18270.06444120635,3067961.0,62.1919564596004,6.6025,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3,23.1,7.99313720510438,18109.67372703895,63.5666624326724,6.662,0.0,9.0,4.737037333438156,1.0,1.0,0.5,0.0,0.0,0.0
URY,1989,0,0,21.3,1.1039010238153,18270.06444120635,3086255.0,80.4474367280735,6.6025,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4,22.2,1.48093746177193,18109.67372703895,62.1919564596004,6.662,0.0,9.0,1.2924192427936159,1.0,1.0,0.5,0.0,0.0,0.0
URY,1990,0,0,20.7,0.297348378681562,14060.8401531053,3104403.0,112.525905573023,6.6025,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5,21.3,1.1039010238153,18109.67372703895,80.4474367280735,6.662,0.0,10.0,0.7006247012484319,1.0,1.0,0.5,0.0,0.0,0.0
URY,1991,0,0,20.4,3.53880850451309,14474.7272308128,3122354.0,101.971683202507,8.95,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,6,20.7,0.297348378681562,14060.8401531053,112.525905573023,6.662,0.0,10.0,1.9180784415973269,1.0,1.0,0.5,0.0,0.0,0.0
